,0,1,2,3,4,5,6,10,11,7_+,7_->,7_X,7_*,8_+,8_X,8_->,8_*,9_+,9_X,9_->,9_*
448,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
449,0.09523809523809523,0.0,0.5,0.0,0.5,1,1,0.8,0.8,0,1,0,0,0,0,0,1,0,0,0,1
450,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
451,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
452,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,1,0
453,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,1,0,1,0,0
454,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
455,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0
456,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
457,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
458,0.0,0.0,0.0,0.5,0.5,1,1,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,0
459,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
460,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0
461,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
462,0.3333333333333333,0.25,0.25,0.25,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,1,0,0,0
463,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0
464,0.0,0.0,0.0,1.0,0.0,1,1,0.8333333333333334,0.8333333333333334,1,0,0,0,0,0,1,0,1,0,0,0
465,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
466,0.18181818181818182,0.25,0.0,0.5,0.25,1,0,0.5,0.5,0,0,0,1,0,0,0,1,0,1,0,0
467,0.18181818181818182,0.25,0.0,0.5,0.25,1,0,0.5,0.5,0,0,0,1,0,0,0,1,0,0,1,0
468,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
469,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
470,0.18181818181818182,0.25,0.0,0.5,0.25,1,1,0.5,0.6,0,0,0,1,0,0,0,1,0,0,0,1
471,0.0,0.0,0.0,0.0,0.0,2,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
472,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0
473,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
474,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
475,0.3333333333333333,0.5,0.0,0.5,0.0,0,0,0.5,0.5,0,0,0,1,0,0,1,0,0,0,1,0
476,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
477,0.18181818181818182,0.25,0.0,0.5,0.25,1,1,0.5,0.6,0,0,0,1,0,0,0,1,0,0,0,1
478,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
479,0.3333333333333333,0.5,0.0,0.5,0.0,0,0,0.5,0.5,0,0,0,1,0,0,1,0,0,0,1,0
480,0.0,0.0,0.5,0.5,0.0,4,4,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1
481,0.0,0.0,0.5,0.5,0.0,4,4,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1
482,0.022727272727272728,0.5,0.25,0.25,0.0,2,2,0.5,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,0,1
483,0.0,0.0,0.5,0.5,0.0,4,4,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1
484,0.022727272727272728,0.5,0.25,0.25,0.0,2,2,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
485,0.022727272727272728,0.5,0.25,0.25,0.0,2,1,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
486,0.022727272727272728,0.5,0.25,0.25,0.0,2,1,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
487,0.022727272727272728,0.5,0.25,0.25,0.0,2,2,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
488,0.022727272727272728,0.5,0.25,0.25,0.0,2,2,0.5,0.5714285714285714,1,0,0,0,0,0,0,1,0,0,0,1
489,0.022727272727272728,0.5,0.25,0.25,0.0,2,2,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
490,0.0,0.0,0.0,1.0,0.0,4,4,0.8333333333333334,0.8,1,0,0,0,0,1,0,0,0,0,0,1
491,0.0,0.0,0.0,1.0,0.0,4,4,0.8333333333333334,0.8333333333333334,1,0,0,0,0,1,0,0,0,1,0,0
492,0.022727272727272728,0.5,0.25,0.25,0.0,2,1,0.5,0.5,1,0,0,0,0,0,0,1,0,0,0,1
493,0.0,0.0,0.0,1.0,0.0,4,4,0.8333333333333334,0.8333333333333334,1,0,0,0,0,1,0,0,1,0,0,0
494,0.0,0.0,0.5,0.5,0.0,4,4,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1
495,0.0,0.4,0.2,0.2,0.2,0,1,0.4,0.4,0,0,1,0,1,0,0,0,0,0,0,1
496,0.2,0.2,0.2,0.4,0.2,1,1,0.4,0.5,0,0,1,0,0,0,0,1,0,0,0,1
497,0.2,0.2,0.2,0.4,0.2,1,1,0.4,0.4,0,0,1,0,0,0,0,1,0,0,0,1
498,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
499,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
500,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
501,0.2,0.2,0.2,0.4,0.2,1,0,0.4,0.4,0,0,1,0,0,0,0,1,0,0,1,0
502,0.0,0.4,0.2,0.2,0.2,0,1,0.4,0.4,0,0,1,0,1,0,0,0,0,0,0,1
503,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
504,0.2,0.2,0.2,0.4,0.2,1,1,0.4,0.4,0,0,1,0,0,0,0,1,0,0,0,1
505,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
506,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
507,0.0,0.0,0.5,0.5,0.0,2,2,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
508,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0
509,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
510,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
511,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
512,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
513,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
514,0.07547169811320754,0.0,0.5,0.0,0.5,1,2,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
515,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
516,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
517,0.07547169811320754,0.0,0.5,0.0,0.5,1,2,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
518,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,1,0.8,0.75,0,0,1,0,0,0,1,0,0,0,0,1
519,0.0,0.2,0.2,0.2,0.4,0,0,0.6,0.6,0,0,1,0,0,0,1,0,0,0,1,0
520,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
521,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
522,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,1,0.8,0.8,0,0,1,0,0,0,1,0,0,1,0,0
523,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
524,0.07547169811320754,0.0,0.5,0.0,0.5,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
525,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
526,0.0,0.25,0.5,0.25,0.0,1,0,0.6,0.6,0,0,1,0,0,0,0,1,0,1,0,0
527,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.4,0,0,1,0,0,0,0,1,0,0,0,1
528,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,1,0,0
529,0.0,0.25,0.5,0.25,0.0,1,2,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
530,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
531,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,1,0,0
532,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
533,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
534,0.0,0.5,0.5,0.0,0.0,1,1,0.8,0.8,0,0,1,0,1,0,0,0,1,0,0,0
535,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
536,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
537,0.0,0.25,0.5,0.25,0.0,1,2,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
538,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
539,0.0,0.25,0.5,0.25,0.0,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
540,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.4,0.4,0,1,0,0,0,0,0,1,0,0,0,1
541,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
542,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,1,0.4,0.4,0,1,0,0,0,0,1,0,0,0,0,1
543,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
544,0.23076923076923078,0.25,0.0,0.25,0.5,1,2,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
545,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
546,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
547,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
548,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
549,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,1,0.4,0.4,0,1,0,0,0,0,1,0,0,0,0,1
550,0.23076923076923078,0.25,0.0,0.25,0.5,1,0,0.6,0.6,0,1,0,0,0,0,0,1,0,1,0,0
551,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0
552,0.23076923076923078,0.25,0.0,0.25,0.5,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
553,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
554,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0
555,0.2,0.2,0.2,0.4,0.2,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
556,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.5,1,0,0,0,0,0,0,1,0,0,0,1
557,0.2,0.2,0.2,0.4,0.2,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
558,0.2,0.2,0.2,0.4,0.2,1,1,0.6,0.4,1,0,0,0,0,0,0,1,0,0,0,1
559,0.2,0.2,0.2,0.4,0.2,1,2,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
560,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.8,0.8,1,0,0,0,0,1,0,0,0,1,0,0
561,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.5,1,0,0,0,0,0,0,1,0,0,0,1
562,0.15384615384615385,0.25,0.5,0.25,0.0,1,1,0.6,0.6,1,0,0,0,1,0,0,0,1,0,0,0
563,0.2,0.2,0.2,0.4,0.2,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
564,0.2,0.2,0.2,0.4,0.2,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
565,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.5,1,0,0,0,0,0,0,1,0,0,0,1
566,0.15384615384615385,0.25,0.5,0.25,0.0,1,1,0.6,0.6,1,0,0,0,1,0,0,0,1,0,0,0
567,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.8,0.8,1,0,0,0,0,1,0,0,0,1,0,0
568,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0.4,0.4,1,0,0,0,0,0,1,0,0,0,1,0
569,0.15384615384615385,0.25,0.5,0.25,0.0,1,1,0.6,0.6,1,0,0,0,1,0,0,0,1,0,0,0
570,0.23076923076923078,0.25,0.25,0.0,0.5,1,2,0.42857142857142855,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
571,0.23076923076923078,0.25,0.25,0.0,0.5,1,2,0.42857142857142855,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
572,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
573,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
574,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
575,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.5,0,1,0,0,0,0,0,1,0,0,0,1
576,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
577,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
578,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
579,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.5714285714285714,0.5714285714285714,0,1,0,0,0,0,1,0,0,1,0,0
580,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.5,0,1,0,0,0,0,0,1,0,0,0,1
581,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.5,0,1,0,0,0,0,0,1,0,0,0,1
582,0.047619047619047616,0.0,0.0,0.0,1.0,2,2,0.8571428571428571,0.8571428571428571,0,1,0,0,0,0,0,1,0,0,0,1
583,0.047619047619047616,0.0,0.0,0.0,1.0,2,3,0.8571428571428571,0.8571428571428571,0,1,0,0,0,0,0,1,0,0,0,1
584,0.23076923076923078,0.25,0.25,0.0,0.5,1,1,0.42857142857142855,0.42857142857142855,0,1,0,0,0,0,0,1,0,0,0,1
585,0.0,0.0,0.4,0.0,0.6,1,1,0.6,0.4,0,0,1,0,0,0,0,1,0,0,0,1
586,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,1,0,0,0,1,0,0,1,0,0
587,0.0,0.0,0.4,0.0,0.6,1,0,0.6,0.6,0,0,1,0,0,0,0,1,0,1,0,0
588,0.0,0.0,0.4,0.0,0.6,1,1,0.6,0.4,0,0,1,0,0,0,0,1,0,0,0,1
589,0.0,0.0,0.4,0.0,0.6,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
590,0.0,0.2,0.2,0.2,0.4,0,0,0.6,0.5,0,0,1,0,0,1,0,0,0,1,0,0
591,0.0,0.0,0.4,0.0,0.6,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
592,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,1,0,0,0,1,0,0,0,1,0
593,0.0,0.0,0.4,0.0,0.6,1,0,0.6,0.6,0,0,1,0,0,0,0,1,0,1,0,0
594,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,1,0.4,0.4,0,0,1,0,0,0,1,0,0,0,0,1
595,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0
596,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0,0,0.4,0.4,0,0,1,0,0,0,1,0,0,0,1,0
597,0.0,0.25,0.25,0.25,0.25,0,0,0.8,0.8,0,0,1,0,0,0,1,0,0,0,1,0
598,0.0,0.0,0.4,0.0,0.6,1,1,0.6,0.6,0,0,1,0,0,0,0,1,0,0,0,1
599,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
600,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0.4,0.4,0,0,1,0,0,0,0,1,1,0,0,0
601,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.6,0,0,1,0,0,0,0,1,0,0,0,1
602,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.4,0,0,1,0,0,0,0,1,0,0,0,1
603,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0.4,0.4,0,0,1,0,0,0,0,1,1,0,0,0
604,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0.4,0.4,0,0,1,0,0,0,0,1,1,0,0,0
605,0.0,0.5,0.25,0.25,0.0,0,0,0.6,0.6,0,0,1,0,0,1,0,0,0,1,0,0
606,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.6,0,0,1,0,0,0,0,1,0,0,0,1
607,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.4,0.4,0,0,1,0,1,0,0,0,0,0,1,0
608,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0.4,0.4,0,0,1,0,0,0,0,1,0,1,0,0
609,0.0,0.5,0.25,0.25,0.0,0,0,0.6,0.6,0,0,1,0,0,1,0,0,0,1,0,0
610,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0
611,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.4,0.4,0,0,1,0,0,0,0,1,0,0,0,1
612,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0
613,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,1,0.4,0.4,0,0,1,0,0,0,1,0,0,0,0,1
614,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1
615,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
616,0.5,0.2,0.2,0.2,0.4,0,0,0.4,0.4,0,0,0,1,1,0,0,0,0,0,1,0
617,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
618,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
619,0.0,0.2,0.2,0.4,0.2,0,0,0.4,0.4,0,0,0,1,0,0,1,0,0,1,0,0
620,0.2857142857142857,0.25,0.25,0.25,0.25,0,0,0.6,0.6,0,0,0,1,0,0,1,0,0,0,1,0
621,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
622,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
623,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
624,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
625,0.0,0.2,0.2,0.4,0.2,0,0,0.4,0.4,0,0,0,1,0,0,1,0,0,0,1,0
626,0.0,0.0,0.0,0.0,0.0,1,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
627,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
628,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
629,0.2857142857142857,0.25,0.25,0.25,0.25,0,1,0.6,0.5,0,0,0,1,0,0,1,0,0,0,0,1
630,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
631,0.0,0.25,0.25,0.25,0.25,1,0,0.5,0.5,0,0,0,1,0,0,0,1,1,0,0,0
632,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
633,0.0,0.4,0.4,0.0,0.2,0,0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0
634,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
635,0.0,0.4,0.4,0.0,0.2,0,1,0.3333333333333333,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,0,1
636,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,1,0,0,1,0,0
637,0.0,0.25,0.25,0.25,0.25,1,0,0.5,0.5,0,0,0,1,0,0,0,1,1,0,0,0
638,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0,0,0,1
639,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
640,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,1,0,1,0,0,0
641,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1
642,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
643,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.4,0,0,0,1,0,0,0,1,0,0,0,1
644,0.0,0.25,0.25,0.25,0.25,1,1,0.5,0.5,0,0,0,1,0,0,0,1,0,0,0,1
645,0.0851063829787234,0.25,0.25,0.25,0.25,2,2,0.5,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
646,0.0851063829787234,0.25,0.25,0.25,0.25,2,2,0.5,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
647,0.2,0.4,0.2,0.2,0.2,1,1,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1
648,0.0851063829787234,0.25,0.25,0.25,0.25,2,1,0.5,0.5,0,0,1,0,0,0,0,1,1,0,0,0
649,0.0851063829787234,0.25,0.25,0.25,0.25,2,2,0.5,0.5714285714285714,0,0,1,0,0,0,0,1,0,0,0,1
650,0.2,0.4,0.2,0.2,0.2,1,1,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1
651,0.2,0.4,0.2,0.2,0.2,1,1,0.3333333333333333,0.5,0,0,1,0,0,0,0,1,0,0,0,1
652,0.0,0.0,1.0,0.0,0.0,3,1,0.8333333333333334,0.75,0,0,1,0,1,0,0,0,1,0,0,0
653,0.2,0.4,0.2,0.2,0.2,1,1,0.3333333333333333,0.5,0,0,1,0,0,0,0,1,0,0,0,1
654,0.0851063829787234,0.25,0.25,0.25,0.25,2,1,0.5,0.5,0,0,1,0,0,0,0,1,1,0,0,0
655,0.0851063829787234,0.25,0.25,0.25,0.25,2,1,0.5,0.4,0,0,1,0,0,0,0,1,0,0,0,1
656,0.0,0.0,1.0,0.0,0.0,3,1,0.8333333333333334,0.75,0,0,1,0,1,0,0,0,1,0,0,0
657,0.0851063829787234,0.25,0.25,0.25,0.25,2,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
658,0.2,0.4,0.2,0.2,0.2,1,1,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,1,0,0,0,1
659,0.0,0.0,1.0,0.0,0.0,3,2,0.8333333333333334,0.8,0,0,1,0,1,0,0,0,0,0,1,0
660,0.3,0.0,0.5,0.0,0.5,1,1,0.75,0.75,0,1,0,0,0,1,0,0,0,1,0,0
