,#node,depth,m_tree,root-op,sub_depth,tree
824,21,6,"*( ->( X( *( c, d, τ ), a, n ), *( X( e, *( h, i, τ ) ), b, τ ) ), X( f, g ), τ )",*,5,"*( ->( X( *( c, d, τ ), a ), *( X( e, *( h, i, τ ) ), b, τ ) ), X( f, g ), τ )"
825,21,6,"X( ->( +( b, *( X( d, e ), c, τ ), j ), a ), +( h, i ), f, g, l, m )",X,3,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
826,21,6,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k, o ) ), a ), +( h, i ), f, g, l, m )",X,3,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
827,21,6,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), i, f, g, l, m )",X,3,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
828,21,6,"X( ->( +( b, *( e, c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,3,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
829,21,6,"X( ->( +( b, X( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,3,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
830,21,6,"X( ->( +( b, *( +( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,4,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
831,21,6,"X( ->( +( b, *( *( d, e, τ ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,4,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
832,21,6,"X( ->( +( b, *( d, c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,4,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
833,21,6,"X( ->( +( b, *( ->( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,4,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
834,21,6,"X( ->( +( b, *( X( d, e, o ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,4,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
835,21,6,"X( ->( +( b, *( X( d, e, o ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,5,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
836,21,6,"X( +( b, *( X( d, e ), c, τ ), X( j, k ) ), +( h, i ), f, g, l, m )",X,5,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
837,21,6,"X( ->( +( b, *( e, c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,5,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
838,21,6,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k, o ) ), a ), +( h, i ), f, g, l, m )",X,5,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
839,21,6,"X( ->( +( b, +( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )",X,5,"X( ->( +( b, *( X( d, e ), c, τ ), X( j, k ) ), a ), +( h, i ), f, g, l, m )"
840,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), ->( ->( e, f ), d, τ ) )",->,3,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
841,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), +( ->( e, f ), d, τ ) )",->,3,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
842,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), τ, τ ) )",->,3,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
843,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), τ, τ ) )",->,3,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
844,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c, m ) ), *( ->( e, f ), d, τ ) )",->,3,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
845,20,5,"->( +( *( g, X( h, m ), τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )",->,4,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
846,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( e, d, τ ) )",->,4,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
847,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( *( e, f, τ ), d, τ ) )",->,4,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
848,20,5,"->( +( *( g, h, τ ), X( i, j ), X( b, c ) ), *( ->( e, f ), d, τ ) )",->,4,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
849,20,5,"->( +( *( g, h, τ ), X( i, j ), X( b, c ) ), *( ->( e, f ), d, τ ) )",->,4,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
850,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), X( ->( e, f ), d, τ ) )",->,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
851,20,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), X( d, m ), τ ) )",->,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
852,20,5,"->( +( *( g, h, τ ), ->( *( i, j, τ ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )",->,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
853,20,5,"->( +( +( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )",->,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
854,20,5,"->( *( *( g, h, τ ), ->( X( i, j ), a ), τ ), *( ->( e, f ), d, τ ) )",->,5,"->( +( *( g, h, τ ), ->( X( i, j ), a ), X( b, c ) ), *( ->( e, f ), d, τ ) )"
855,21,8,"X( *( b, *( X( ->( h, X( +( j, k, n ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,3,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
856,21,8,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( e, f ), a )",X,3,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
857,21,8,"X( *( b, *( X( ->( h, X( +( j, k, n ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,3,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
858,21,8,"X( *( b, *( X( ->( h, X( +( j, k, n ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,3,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
859,21,8,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), *( c, e, τ ), a )",X,3,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
860,21,8,"X( *( b, *( X( h, g ), d, τ ), τ ), ->( c, e, f ), a )",X,4,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
861,21,8,"X( *( b, *( X( ->( h, X( +( j, k ), i, n ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,4,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
862,21,8,"X( *( b, *( X( ->( h, +( j, k ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,4,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
863,21,8,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), +( c, e, f ), a )",X,4,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
864,21,8,"X( *( b, *( X( ->( h, X( j, i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,4,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
865,21,8,"X( *( b, *( X( ->( h, X( k, i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,5,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
866,21,8,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g, n ), d, τ ), τ ), ->( c, e, f ), a )",X,5,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
867,21,8,"X( *( b, *( X( ->( h, X( k, i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,5,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
868,21,8,"X( *( b, *( ->( h, X( +( j, k ), i ) ), d, τ ), τ ), ->( c, e, f ), a )",X,5,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
869,21,8,"X( *( b, *( X( ->( h, i ), g ), d, τ ), τ ), ->( c, e, f ), a )",X,5,"X( *( b, *( X( ->( h, X( +( j, k ), i ) ), g ), d, τ ), τ ), ->( c, e, f ), a )"
870,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, X( k, n ), τ ) ) ), b, τ ) )",->,3,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
871,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g ) ), b, τ ) )",->,3,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
872,19,6,"->( a, *( +( d, e, c, ->( X( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )",->,3,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
873,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g ) ), b, τ ) )",->,3,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
874,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ), n ) ), b, τ ) )",->,3,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
875,19,6,"->( a, *( +( d, e, c, ->( i, f, g, *( j, k, τ ) ) ), b, τ ) )",->,4,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
876,19,6,"->( a, *( +( d, e, c, *( +( h, i ), f, τ ) ), b, τ ) )",->,4,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
877,19,6,"->( a, *( +( d, e, c, ->( ->( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )",->,4,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
878,19,6,"->( a, *( +( d, e, c, ->( ->( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )",->,4,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
879,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ), n ), b, τ ) )",->,4,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
880,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ), n ), b, τ ) )",->,5,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
881,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, +( j, k, τ ) ) ), b, τ ) )",->,5,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
882,19,6,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ), n ) ), b, τ ) )",->,5,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
883,19,6,"->( a, *( +( d, e, c, ->( ->( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )",->,5,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
884,19,6,"->( a, *( +( d, e, c, ->( ->( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )",->,5,"->( a, *( +( d, e, c, ->( +( h, i ), f, g, *( j, k, τ ) ) ), b, τ ) )"
885,21,6,"X( +( X( f, g, +( j, k ) ), *( τ, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,3,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
886,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e, m ) ), b ) ) )",X,3,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
887,21,6,"X( +( X( f, g, +( j, k ) ), *( h, X( i, m ), τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,3,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
888,21,6,"X( +( X( f, g, j ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,3,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
889,21,6,"X( +( X( f, g, +( j, k ) ), +( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,3,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
890,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, +( d, e ) ), b ) ) )",X,4,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
891,21,6,"X( f, g, +( j, k ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,4,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
892,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e, m ) ), b ) ) )",X,4,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
893,21,6,"X( +( X( f, g, +( j, k ) ), ->( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,4,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
894,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ), m ), b ) ) )",X,4,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
895,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), a )",X,5,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
896,21,6,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ), m ) )",X,5,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
897,21,6,"X( *( X( f, g, +( j, k ) ), *( h, i, τ ), τ ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,5,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
898,21,6,"X( f, g, +( j, k ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,5,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
899,21,6,"X( f, g, +( j, k ), +( a, ->( +( c, X( d, e ) ), b ) ) )",X,5,"X( +( X( f, g, +( j, k ) ), *( h, i, τ ) ), +( a, ->( +( c, X( d, e ) ), b ) ) )"
900,21,7,"X( a, b, ->( +( f, g, n ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
901,21,7,"X( a, b, ->( +( f, g, n ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
902,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ), n ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
903,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, X( i, n ), τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
904,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( X( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
905,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ), n ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
906,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( X( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
907,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( *( h, i, τ ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
908,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), τ, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
909,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( τ, d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
910,21,7,"X( a, b, ->( *( f, g, τ ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
911,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k, n ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
912,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), τ, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
913,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, X( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
914,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), +( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
915,20,7,"*( ->( X( *( X( f, g, m ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
916,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), d ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
917,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
918,20,7,"*( ->( X( *( X( f, g ), c, τ ), b ), X( d, e ) ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
919,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
920,20,7,"*( ->( X( *( X( f, g, m ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
921,20,7,"*( ->( X( *( X( f, g ), c, τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
922,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
923,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ), m ), τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
924,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e, m ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
925,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b, m ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
926,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, τ, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
927,20,7,"*( ->( X( *( X( f, g ), *( h, i, τ ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
928,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b, m ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
929,20,7,"*( ->( X( *( τ, ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
930,21,6,"->( *( a, b, τ ), *( ->( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
931,21,6,"->( *( a, b, τ ), *( *( c, X( d, o ), τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
932,21,6,"->( *( a, b, τ ), *( *( c, τ, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
933,21,6,"->( *( a, b, τ ), *( X( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
934,21,6,"->( *( a, b, τ ), *( +( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
935,21,6,"->( *( a, b, τ ), *( +( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
936,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, i, h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
937,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, ->( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
938,21,6,"->( *( a, b, τ ), *( *( c, X( d, o ), τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
939,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( X( f, g, ->( i, j ), h ), o ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
