,#node,depth,m_tree,root-op,sub_depth,tree
1125,21,7,"X( a, b, ->( +( f, g, n ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1126,21,7,"X( a, b, ->( +( f, g, n ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1127,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ), n ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1128,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, X( i, n ), τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1129,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( X( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,3,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1130,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ), n ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1131,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( X( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1132,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( *( h, i, τ ), d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1133,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), τ, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1134,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( τ, d, τ ) ), c ) )",X,4,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1135,21,7,"X( a, b, ->( *( f, g, τ ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1136,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k, n ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1137,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), τ, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1138,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, X( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1139,21,7,"X( a, b, ->( +( f, g ), +( ->( j, k ), +( +( e, *( h, i, τ ) ), d, τ ) ), c ) )",X,5,"X( a, b, ->( +( f, g ), +( ->( j, k ), *( +( e, *( h, i, τ ) ), d, τ ) ), c ) )"
1140,20,7,"*( ->( X( *( X( f, g, m ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1141,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), d ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1142,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1143,20,7,"*( ->( X( *( X( f, g ), c, τ ), b ), X( d, e ) ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1144,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,3,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1145,20,7,"*( ->( X( *( X( f, g, m ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1146,20,7,"*( ->( X( *( X( f, g ), c, τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1147,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), e ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1148,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ), m ), τ ), b ), X( d, e ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1149,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e, m ) ), a, τ )",*,4,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1150,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b, m ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1151,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, τ, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1152,20,7,"*( ->( X( *( X( f, g ), *( h, i, τ ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1153,20,7,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b, m ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1154,20,7,"*( ->( X( *( τ, ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )",*,5,"*( ->( X( *( X( f, g ), ->( c, *( h, i, τ ) ), τ ), b ), X( d, e ) ), a, τ )"
1155,21,6,"->( *( a, b, τ ), *( ->( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1156,21,6,"->( *( a, b, τ ), *( *( c, X( d, o ), τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1157,21,6,"->( *( a, b, τ ), *( *( c, τ, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1158,21,6,"->( *( a, b, τ ), *( X( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1159,21,6,"->( *( a, b, τ ), *( +( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,3,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1160,21,6,"->( *( a, b, τ ), *( +( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1161,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, i, h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1162,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, ->( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1163,21,6,"->( *( a, b, τ ), *( *( c, X( d, o ), τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1164,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( X( f, g, ->( i, j ), h ), o ), τ ), τ ) )",->,4,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1165,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), X( *( e, X( f, g, ->( i, j ), h ), τ ), o ), τ ) )",->,5,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1166,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, X( i, j ), h ), τ ), τ ) )",->,5,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1167,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( τ, X( f, g, ->( i, j ), h ), τ ), τ ) )",->,5,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1168,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, i, h ), τ ), τ ) )",->,5,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1169,21,6,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, j, h ), τ ), τ ) )",->,5,"->( *( a, b, τ ), *( *( c, d, τ ), *( e, X( f, g, ->( i, j ), h ), τ ), τ ) )"
1170,21,7,"->( *( +( b, X( X( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,3,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1171,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i, n ), e )",->,3,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1172,21,7,"->( *( +( b, X( +( X( j, k ), X( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,3,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1173,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, X( h, i ), e )",->,3,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1174,21,7,"->( *( +( b, X( +( X( j, k ), +( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,3,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1175,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i, n ), e )",->,4,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1176,21,7,"->( *( +( b, X( +( X( j, k, n ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,4,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1177,21,7,"->( *( +( b, ->( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,4,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1178,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c, n ) ), a, τ ), d, +( h, i ), e )",->,4,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1179,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, ->( h, i ), e )",->,4,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1180,21,7,"->( *( +( b, X( +( X( j, k ), *( τ, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,5,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1181,21,7,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ), n ), c ) ), a, τ ), d, +( h, i ), e )",->,5,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1182,21,7,"->( *( +( b, X( +( X( j, k, n ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,5,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1183,21,7,"->( *( +( b, X( *( f, g, τ ), c ) ), a, τ ), d, +( h, i ), e )",->,5,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1184,21,7,"->( *( +( b, X( +( k, *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )",->,5,"->( *( +( b, X( +( X( j, k ), *( f, g, τ ) ), c ) ), a, τ ), d, +( h, i ), e )"
1185,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( τ, f, τ ), d ), τ ), τ )",*,3,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1186,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b, n ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,3,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1187,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), X( c, *( e, f, τ ), d ), τ ), τ )",*,3,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1188,20,5,"*( X( ->( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,3,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1189,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, τ, τ ), d ), τ ), τ )",*,3,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1190,20,5,"*( X( +( i, j ), h ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,4,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1191,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, τ, τ ), d ), τ ), τ )",*,4,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1192,20,5,"*( X( +( i, j ), h, g, n ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,4,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1193,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( *( e, f, τ ), d ), τ ), τ )",*,4,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1194,20,5,"*( X( +( i, j ), h, g, n ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,4,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1195,20,5,"X( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1196,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d, n ), τ ), τ )",*,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1197,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), τ, τ ), τ )",*,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1198,20,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, τ, τ ), d ), τ ), τ )",*,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1199,20,5,"*( X( +( i, j ), h ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )",*,5,"*( X( +( i, j ), h, g ), *( ->( a, b ), ->( c, *( e, f, τ ), d ), τ ), τ )"
1200,20,5,"*( +( +( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,3,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1201,20,5,"*( +( c, X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,3,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1202,20,5,"*( +( X( c, d, n ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,3,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1203,20,5,"*( +( d, X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,3,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1204,20,5,"*( +( X( c, d ), +( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,3,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1205,20,5,"*( +( X( c, d ), X( +( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,4,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1206,20,5,"*( +( X( c, d ), b, k, l, a ), ->( h, X( i, j ), g ), τ )",*,4,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1207,20,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), *( h, X( i, j ), τ ), τ )",*,4,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1208,20,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a, n ), ->( h, X( i, j ), g ), τ )",*,4,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1209,20,5,"*( X( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,4,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1210,20,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j, n ), g ), τ )",*,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1211,20,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g, n ), τ )",*,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1212,20,5,"+( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1213,20,5,"+( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1214,20,5,"+( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )",*,5,"*( +( X( c, d ), X( ->( e, f ), b ), k, l, a ), ->( h, X( i, j ), g ), τ )"
1215,19,7,"+( *( *( e, X( f, *( *( h, i, τ ), g, τ ) ), τ ), b, τ ), a, X( c, d ) )",+,3,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1216,19,7,"+( *( *( e, X( f, +( *( h, τ, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,3,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1217,19,7,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d, m ) )",+,3,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1218,19,7,"+( *( *( e, X( f, *( h, i, τ ) ), τ ), b, τ ), a, X( c, d ) )",+,3,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1219,19,7,"+( *( *( e, X( f, g ), τ ), b, τ ), a, X( c, d ) )",+,3,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1220,19,7,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, *( c, d, τ ) )",+,4,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1221,19,7,"+( *( *( e, X( f, +( +( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,4,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1222,19,7,"+( *( *( e, X( f, +( *( h, X( i, m ), τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,4,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1223,19,7,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, d )",+,4,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1224,19,7,"+( *( *( e, X( f, +( *( τ, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,4,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1225,19,7,"+( *( ->( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,5,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1226,19,7,"+( *( *( e, X( X( f, +( *( h, i, τ ), g ) ), m ), τ ), b, τ ), a, X( c, d ) )",+,5,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1227,19,7,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, d )",+,5,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1228,19,7,"+( *( X( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,5,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1229,19,7,"+( *( +( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )",+,5,"+( *( *( e, X( f, +( *( h, i, τ ), g ) ), τ ), b, τ ), a, X( c, d ) )"
1230,20,5,"->( +( c, *( f, X( g, m ), τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,3,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1231,20,5,"->( +( c, *( f, g, τ ) ), X( X( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,3,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1232,20,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e, m ), τ ), *( a, b, τ ) ) )",->,3,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1233,20,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), ->( a, b, τ ) ) )",->,3,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1234,20,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), e, τ ), *( a, b, τ ) ) )",->,3,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1235,20,5,"->( +( c, *( f, g, τ ) ), X( ->( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,4,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1236,20,5,"->( c, X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,4,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1237,20,5,"->( +( c, *( f, τ, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,4,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1238,20,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), τ, τ ), *( a, b, τ ) ) )",->,4,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1239,20,5,"->( +( c, *( f, g, τ ) ), ->( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )",->,4,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
1240,20,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), X( ->( d, e ), m ), τ ), *( a, b, τ ) ) )",->,5,"->( +( c, *( f, g, τ ) ), X( *( X( h, i ), ->( d, e ), τ ), *( a, b, τ ) ) )"
